Protein,CellCondition,Cell_population,Timepoint,conditionID,condition_proteinID,Cell_proportion_raw,control_median3,Cell_proportion_norm1med3,T_statistic_all3,p_raw_all3,p_adj_all3
CD93,Activated,T8,24hr,Activated 24hr,Activated 24hr CD93,0.2730364215,0.27036526,0.0097831691659496,1.6580937156287674,0.11517283469073318,0.3852824401208571
CD93,Activated,B,4hr,Activated 4hr,Activated 4hr CD93,0.119979701,0.107069685,0.10760166838555463,4.748061335121312,2.811496771386294e-4,0.013406980682375426
CD93,Activated,B_activation,4hr,Activated 4hr,Activated 4hr CD93,0.2548482605029891,0.2584974983272899,-0.014117110795712358,0.5566716616228327,0.5901579779833352,0.801823576790766
CD93,Activated,ConvB,4hr,Activated 4hr,Activated 4hr CD93,0.0947333755,0.085766995,0.09464859087597904,3.254401759568628,0.006187856775946141,0.07449934494604463
CD93,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr CD93,0.048744777,0.0612178535,-0.20374900109818453,-3.5646969171643232,0.0035821544201543264,0.054791192137203286
CD93,Activated,ConvT,4hr,Activated 4hr,Activated 4hr CD93,0.43843692,0.4317089275,0.01534540590240439,0.3361823168319062,0.7413098146206828,0.8807354514692235
CD93,Activated,M14,4hr,Activated 4hr,Activated 4hr CD93,0.0996100425,0.0998607735,-0.002510805706907568,-0.43757751003534606,0.6670473558603347,0.8446499552340696
CD93,Activated,M16,4hr,Activated 4hr,Activated 4hr CD93,0.015128134500000001,0.013076183,0.13563810527993395,NA,NA,NA
CD93,Activated,Negs,4hr,Activated 4hr,Activated 4hr CD93,0.06432743699999999,0.065821646,-0.022700875635957362,0.44185945920515896,0.6654572631920957,0.8446499552340696
CD93,Activated,NK,4hr,Activated 4hr,Activated 4hr CD93,0.09923977449999999,0.11114358,-0.10710295187540311,-4.477963736660726,5.305831186258141e-4,0.019651419257409517
CD93,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr CD93,0.9568857999022369,0.832460326371414,0.13003168564476053,2.075847330425585,0.06355366814999196,0.29053105439996324
CD93,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr CD93,0.0238954955,0.022384341000000002,0.06324014080394344,1.6108631054499285,0.13886345336902314,0.4247815154641708
CD93,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr CD93,0.050479548,0.052739208999999995,-0.04284594029462968,-1.1669783944946175,0.26153092819357876,0.5776959285801849
CD93,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr CD93,0.1604279825,0.167084634,-0.03983999809342132,-0.6687459860483962,0.5136859746618103,0.7507718091211073
CD93,Activated,T_activation,4hr,Activated 4hr,Activated 4hr CD93,0.36589943391977786,0.38407240779305374,-0.04731653069716962,-0.562437001384238,0.5821125787414051,0.7980258125699533
CD93,Activated,T0,4hr,Activated 4hr,Activated 4hr CD93,0.050073848000000004,0.0547928315,-0.08612410366126079,-1.369586616577033,0.19193496671399007,0.5066207570282367
CD93,Activated,T4,4hr,Activated 4hr,Activated 4hr CD93,0.2917520535,0.2892566795,0.008553064048956196,1.1999649360583178,0.2449960742607157,0.5630207407681016
CD93,Activated,T8,4hr,Activated 4hr,Activated 4hr CD93,0.256054873,0.2571123255,-0.004112803608086848,-0.628094628129435,0.540551957158049,0.7705875497118261
CD93,Resting,B,24hr,Resting 24hr,Resting 24hr CD93,0.0830678,0.091134612,-0.08851534914089508,-0.7629640787729944,0.45353820468743233,0.712999390763
CD93,Resting,B_activation,24hr,Resting 24hr,Resting 24hr CD93,0.7671076252571808,0.7019246071266796,0.08497245495199962,1.9626975577493615,0.07039137700445619,0.3054477706879479
CD93,Resting,ConvB,24hr,Resting 24hr,Resting 24hr CD93,0.0461436015,0.0532931405,-0.13415495752215997,-1.8161982496341735,0.08305207405796222,0.3268327574578707
CD93,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr CD93,0.057410565999999996,0.059594602499999996,-0.036648226657774924,-1.018685340896794,0.32417571253125943,0.6276543457891104
CD93,Resting,ConvT,24hr,Resting 24hr,Resting 24hr CD93,0.39687828599999997,0.39956714000000004,-0.0067294172388652216,0.6522033376559088,0.5210447135127096,0.7541192780217508
CD93,Resting,M14,24hr,Resting 24hr,Resting 24hr CD93,0.09838425249999999,0.08572885150000001,0.1286323845373525,1.8602707390829811,0.07380191000338142,0.30999351490194066
CD93,Resting,M16,24hr,Resting 24hr,Resting 24hr CD93,0.0192420335,0.037002205499999996,-0.4799760381850752,NA,NA,NA
CD93,Resting,Negs,24hr,Resting 24hr,Resting 24hr CD93,0.06714819699999999,0.06394903099999999,0.04764336412487745,0.7474606887517989,0.46677387807067183,0.7229092597914912
CD93,Resting,NK,24hr,Resting 24hr,Resting 24hr CD93,0.1305595375,0.1229135675,0.05856309042148674,1.6583444819793396,0.10792073356805171,0.3726654952024383
CD93,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr CD93,1.274144660421272,1.1702523121454966,0.08153889546688158,2.450652205701927,0.028433550636103012,0.1829501172678155
CD93,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr CD93,0.036502326,0.035920714,0.015933559959987267,1.3135445790157319,0.2080521869950837,0.5268950194055095
CD93,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr CD93,0.073407312,0.06577430249999999,0.10398159654722147,4.174741007725403,1.8720359511921814e-4,0.010347253257498603
CD93,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr CD93,0.20094828650000002,0.2035539045,-0.012800628936105602,0.12030075198091689,0.9054637822291596,0.9654332553931542
CD93,Resting,T_activation,24hr,Resting 24hr,Resting 24hr CD93,0.5110811030950735,0.5137376359297324,-0.005170991278167316,-0.16231535041121062,0.8726773247977588,0.948909856894031
CD93,Resting,T0,24hr,Resting 24hr,Resting 24hr CD93,0.0678822325,0.06200615550000001,0.08656281303064087,1.0655338616667827,0.30178660034226923,0.6119341842069448
CD93,Resting,T4,24hr,Resting 24hr,Resting 24hr CD93,0.27315309050000003,0.282257988,-0.03225735988736654,-1.147963618267335,0.2704015724084548,0.5850681709051264
CD93,Resting,T8,24hr,Resting 24hr,Resting 24hr CD93,0.26041241800000003,0.2518402785,0.03291755272592269,2.7266436173148825,0.014534673890492279,0.12231254983279315
CD93,Resting,B,4hr,Resting 4hr,Resting 4hr CD93,0.0988703375,0.0973823945,0.015049437855919176,1.9847259408909828,0.06388220102930776,0.2912081859657111
CD93,Resting,B_activation,4hr,Resting 4hr,Resting 4hr CD93,0.30948043150755367,0.28950916995562237,0.0645315810587651,1.834783610117825,0.09186569931305469,0.34161679010603824
CD93,Resting,ConvB,4hr,Resting 4hr,Resting 4hr CD93,0.076451266,0.07499563849999999,0.01903993977025854,0.6366980115032074,0.5359411178361155,0.7664113689808439
CD93,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr CD93,0.0635810675,0.076596224,-0.169919035434436,-7.965279978175167,2.455286065610698e-9,5.971255711565218e-6
CD93,Resting,ConvT,4hr,Resting 4hr,Resting 4hr CD93,0.426645736,0.43374406899999995,-0.016365256627866323,-0.4936398614040125,0.6297114428081472,0.8254374890725984
CD93,Resting,M14,4hr,Resting 4hr,Resting 4hr CD93,0.10912818099999999,0.112513025,-0.030084019161337204,0.3286899629845675,0.7484604552199102,0.8843091743633403
CD93,Resting,M16,4hr,Resting 4hr,Resting 4hr CD93,0.016586881999999997,0.0159794195,0.03662306755422725,NA,NA,NA
CD93,Resting,Negs,4hr,Resting 4hr,Resting 4hr CD93,0.061860410500000004,0.063608669,-0.027484594906395574,-0.36757601316908667,0.7165130597802724,0.8695335426934336
CD93,Resting,NK,4hr,Resting 4hr,Resting 4hr CD93,0.114967796,0.120395395,-0.04508145016676099,-3.1697820650830515,0.004886060159604599,0.06471907032240362
CD93,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr CD93,0.7854932219049748,0.5837468870995881,0.2568403255168929,5.2663041631771055,1.641421554562458e-4,0.00952494621787869
CD93,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr CD93,0.025074542999999998,0.021924569499999998,0.12562436332339139,2.798409005134503,0.01232990028658481,0.11334582880639472
CD93,Resting,PolarizedNK,4hr,Resting 4hr,Resting 4hr CD93,0.051590656,0.043480663,0.1571988733773805,2.928343648609746,0.01247520625188132,0.11334582880639472
CD93,Resting,PolarizedT,4hr,Resting 4hr,Resting 4hr CD93,0.1539306425,0.1552011015,-0.0081858890672886209,0.7360691595168839,0.474685377496158,0.7297312503607183
CD93,Resting,T_activation,4hr,Resting 4hr,Resting 4hr CD93,0.36081595234844593,0.3597384456252047,0.0029863056669974628,0.7065592495631807,0.4927219365258101,0.7366039777891339
CD93,Resting,T0,4hr,Resting 4hr,Resting 4hr CD93,0.0708183625,0.06729434749999999,0.04976131720074727,0.3766913186261736,0.711098164934234,0.8680529374568378
CD93,Resting,T4,4hr,Resting 4hr,Resting 4hr CD93,0.26969256500000005,0.276006823,-0.02287718082969261,-0.4492779193234658,0.6593261337912455,0.840265430066262
CD93,Resting,T8,4hr,Resting 4hr,Resting 4hr CD93,0.252924171,0.250318184,0.01030343201164422,0.8063133890289594,0.4312137781421501,0.6966820130808092
CDH2,Activated,B,24hr,Activated 24hr,Activated 24hr CDH2,0.10663731800000001,0.103368426,0.030654296838185758,1.874529990093276,0.08135342972144709,0.32405775676333204
CDH2,Activated,B_activation,24hr,Activated 24hr,Activated 24hr CDH2,0.7059814960230133,0.7463498664486611,-0.054087730487219945,-1.3530324784295045,0.19684890416658107,0.5109247971538156
CDH2,Activated,ConvB,24hr,Activated 24hr,Activated 24hr CDH2,0.06263163499999999,0.058813168,0.060967065605105036,2.0892670276157324,0.05403435512956696,0.2644095607145007
CDH2,Activated,ConvNK,24hr,Activated 24hr,Activated 24hr CDH2,0.0502391215,0.0531897805,-0.05547417139651481,-1.834391522453405,0.08834993620141118,0.3373109024204584
CDH2,Activated,ConvT,24hr,Activated 24hr,Activated 24hr CDH2,0.405849857,0.4062744755,-0.0010451518015682703,-1.7787841973799492,0.09127795228255627,0.3409953609081057
CDH2,Activated,M14,24hr,Activated 24hr,Activated 24hr CDH2,0.051374167,0.0473513125,0.07830500687242285,0.8542953124690631,0.4100148853664828,0.682983699459785
CDH2,Activated,M16,24hr,Activated 24hr,Activated 24hr CDH2,0.00725216,0.005882159,0.18890937320743062,NA,NA,NA
CDH2,Activated,Negs,24hr,Activated 24hr,Activated 24hr CDH2,0.08530934100000001,0.08711513,-0.0207287643374921,-0.6848543082434584,0.501912618985584,0.7433931116765775
CDH2,Activated,NK,24hr,Activated 24hr,Activated 24hr CDH2,0.1202876635,0.123294605,-0.02438826500153838,-1.8783672299366407,0.07362367224899212,0.30999351490194066
CDH2,Activated,NK_activation,24hr,Activated 24hr,Activated 24hr CDH2,1.4014263703199459,1.3529529881664586,0.03458860428209354,1.2688803608882127,0.23033602201269426,0.5465143468632901
CDH2,Activated,PolarizedB,24hr,Activated 24hr,Activated 24hr CDH2,0.0432212,0.043414714,-0.0044573367453255314,0.16350248422056746,0.8728253905723468,0.948909856894031
CDH2,Activated,PolarizedNK,24hr,Activated 24hr,Activated 24hr CDH2,0.0696103285,0.0711793735,-0.022043534845105163,-0.5390962592271421,0.5941941054222901,0.8064062859302509
CDH2,Activated,PolarizedT,24hr,Activated 24hr,Activated 24hr CDH2,0.2338766545,0.2270563485,0.02916197862749913,1.2433906654169788,0.22809675765049303,0.5454585197699106
CDH2,Activated,T_activation,24hr,Activated 24hr,Activated 24hr CDH2,0.5815498669091028,0.5614133531662853,0.03462560115410519,1.4463988341611613,0.16427094997562455,0.46562581624792415
CDH2,Activated,T0,24hr,Activated 24hr,Activated 24hr CDH2,0.0564798075,0.0628018265,-0.10066616454220491,-1.4964415515865601,0.15794306458329044,0.4543762942569976
CDH2,Activated,T4,24hr,Activated 24hr,Activated 24hr CDH2,0.309256148,0.3043045645,0.01601126940247611,0.18690362978745606,0.8550322664727923,0.9382312294014511
CDH2,Activated,T8,24hr,Activated 24hr,Activated 24hr CDH2,0.268773031,0.27036526,-0.005889177477905263,-0.17681512105537464,0.8615685357208948,0.9404554213973143
CDH2,Activated,B,4hr,Activated 4hr,Activated 4hr CDH2,0.117734512,0.107069685,0.0905836939299498,2.6296648832821448,0.02047667209280375,0.14877913352439082
CDH2,Activated,B_activation,4hr,Activated 4hr,Activated 4hr CDH2,0.2748741452466186,0.2584974983272899,0.059578709756916017,1.3069985628790515,0.21225365300247143,0.530083574373568
CDH2,Activated,ConvB,4hr,Activated 4hr,Activated 4hr CDH2,0.0915702505,0.085766995,0.06337490034495435,1.7458865775551382,0.10391518629852609,0.36467782550940175
CDH2,Activated,ConvNK,4hr,Activated 4hr,Activated 4hr CDH2,0.056854534,0.0612178535,-0.07127527756261504,-2.132584248915056,0.05138976939606316,0.25760111719327905
CDH2,Activated,ConvT,4hr,Activated 4hr,Activated 4hr CDH2,0.4273132735,0.4317089275,-0.010181985407285854,-0.44697069055426236,0.6599124060142108,0.840265430066262
CDH2,Activated,M14,4hr,Activated 4hr,Activated 4hr CDH2,0.10506477750000001,0.0998607735,0.04953138553022693,2.119688026850837,0.046335627772272917,0.24027344721144506
CDH2,Activated,M16,4hr,Activated 4hr,Activated 4hr CDH2,0.014152473,0.013076183,0.07604960631262116,NA,NA,NA
CDH2,Activated,Negs,4hr,Activated 4hr,Activated 4hr CDH2,0.064811469,0.065821646,-0.015347185331706852,0.687861553748816,0.5013650180438941,0.7430635790901734
CDH2,Activated,NK,4hr,Activated 4hr,Activated 4hr CDH2,0.1024706985,0.11114358,-0.07803313065855902,-3.637118049009672,0.0019601777196005176,0.040744890718533835
CDH2,Activated,NK_activation,4hr,Activated 4hr,Activated 4hr CDH2,0.8907264537412667,0.832460326371414,0.06541416517396656,0.8185207940476716,0.4301223337297221,0.6959797176518191
CDH2,Activated,PolarizedB,4hr,Activated 4hr,Activated 4hr CDH2,0.025307718,0.022384341000000002,0.11551325963091567,2.783204075550095,0.014913441910877833,0.12463742517957008
CDH2,Activated,PolarizedNK,4hr,Activated 4hr,Activated 4hr CDH2,0.048228046499999996,0.052739208999999995,-0.08553716647513616,-1.5161685376268705,0.15279260776276848,0.44824079864783223
CDH2,Activated,PolarizedT,4hr,Activated 4hr,Activated 4hr CDH2,0.171993973,0.167084634,0.02854366879471983,-0.2540673428820379,0.802282616161327,0.9079345381593054
CDH2,Activated,T_activation,4hr,Activated 4hr,Activated 4hr CDH2,0.4068464251308984,0.38407240779305374,0.05597693854755485,-0.1030535452454709,0.918965887293987,0.9696142570267243
CDH2,Activated,T0,4hr,Activated 4hr,Activated 4hr CDH2,0.051536372,0.0547928315,-0.05943221788054525,-0.00468711260526778,0.9963398308783823,0.9983924469288116
CDH2,Activated,T4,4hr,Activated 4hr,Activated 4hr CDH2,0.286431762,0.2892566795,-0.009766127112027585,-1.0878738689653813,0.2975481753244572,0.608942581898778
CDH2,Activated,T8,4hr,Activated 4hr,Activated 4hr CDH2,0.2568647245,0.2571123255,-9.630071196257827e-4,0.04658228158668679,0.9634506387044129,0.9874049529410588
CDH2,Resting,B,24hr,Resting 24hr,Resting 24hr CDH2,0.090360005,0.091134612,-0.008499591790658092,1.5559724705161906,0.1336252861170493,0.4177078352656348
CDH2,Resting,B_activation,24hr,Resting 24hr,Resting 24hr CDH2,0.712253836786785,0.7019246071266796,0.014502174823942003,0.9987074007106408,0.3360494966992964,0.6330045596204003
CDH2,Resting,ConvB,24hr,Resting 24hr,Resting 24hr CDH2,0.055196211499999995,0.0532931405,0.03447829023555344,0.2802809361618824,0.7823652540611723,0.9012137533402671
CDH2,Resting,ConvNK,24hr,Resting 24hr,Resting 24hr CDH2,0.0564374995,0.059594602499999996,-0.05297632449180267,-1.8221012667146232,0.08538964285643594,0.33054311890280524
CDH2,Resting,ConvT,24hr,Resting 24hr,Resting 24hr CDH2,0.3920931995,0.39956714000000004,-0.01870509296635367,-0.6372627445319354,0.5352092951308624,0.7661147767853191
CDH2,Resting,M14,24hr,Resting 24hr,Resting 24hr CDH2,0.10293506250000001,0.08572885150000001,0.167155977585383,3.0809767186848593,0.004644114489096244,0.06309768959487187
CDH2,Resting,M16,24hr,Resting 24hr,Resting 24hr CDH2,0.018930759,0.037002205499999996,-0.48838836106674777,NA,NA,NA
CDH2,Resting,Negs,24hr,Resting 24hr,Resting 24hr CDH2,0.0674436375,0.06394903099999999,0.05181521385171449,1.0198293420409668,0.32304530118968233,0.6276543457891104
CDH2,Resting,NK,24hr,Resting 24hr,Resting 24hr CDH2,0.12201216349999999,0.1229135675,-0.007333641178383407,-1.1513012416519433,0.26675703208846263,0.5835426599576622
CDH2,Resting,NK_activation,24hr,Resting 24hr,Resting 24hr CDH2,1.2067896880191964,1.1702523121454966,0.030276506533355927,1.234332156346994,0.23609104489298824,0.5536870021019744
CDH2,Resting,PolarizedB,24hr,Resting 24hr,Resting 24hr CDH2,0.03793226399999999,0.035920714,0.0530300537821838,2.190221650510499,0.04318842914907465,0.23079539869359067
CDH2,Resting,PolarizedNK,24hr,Resting 24hr,Resting 24hr CDH2,0.0650202725,0.06577430249999999,-0.011463899598174971,-0.030519049540102386,0.9760537151808816,0.9912506479867835
CDH2,Resting,PolarizedT,24hr,Resting 24hr,Resting 24hr CDH2,0.2040013885,0.2035539045,0.0021935340895976206,0.7534368480736616,0.4642334180697115,0.7195765919346963
CDH2,Resting,T_activation,24hr,Resting 24hr,Resting 24hr CDH2,0.5164479621149327,0.5137376359297324,0.005248014096330418,0.7757009046860138,0.45218306583353796,0.712708500393496
CDH2,Resting,T0,24hr,Resting 24hr,Resting 24hr CDH2,0.058961509999999995,0.06200615550000001,-0.04910231049560897,-0.22831119419963594,0.8226662987065181,0.9202964298317627
CDH2,Resting,T4,24hr,Resting 24hr,Resting 24hr CDH2,0.2791623315,0.282257988,-0.010967471715982004,-0.6113185300362785,0.5501310571216518,0.7765053574694469
CDH2,Resting,T8,24hr,Resting 24hr,Resting 24hr CDH2,0.258174438,0.2518402785,0.024534417694752536,2.1060177817299603,0.05282783653939647,0.2611327204549029
CDH2,Resting,B,4hr,Resting 4hr,Resting 4hr CDH2,0.1079519875,0.0973823945,0.0979101287968413,4.270398705991297,3.4920656423871675e-4,0.01633212238901075
CDH2,Resting,B_activation,4hr,Resting 4hr,Resting 4hr CDH2,0.3028351498358043,0.28950916995562237,0.04400407247113552,0.48705877912512213,0.6329937981580576,0.8254374890725984
CDH2,Resting,ConvB,4hr,Resting 4hr,Resting 4hr CDH2,0.08256831549999999,0.07499563849999999,0.09171407887084727,3.420612981965542,0.003671311398271852,0.055321355037467594
CDH2,Resting,ConvNK,4hr,Resting 4hr,Resting 4hr CDH2,0.064609148,0.076596224,-0.1564969573434847,-5.335638811169258,4.26513745081211e-5,0.004306995912899321
CDH2,Resting,ConvT,4hr,Resting 4hr,Resting 4hr CDH2,0.4282649205,0.43374406899999995,-0.01263221538137038,-1.288234146679632,0.2156380891803048,0.5349297907082496
CDH2,Resting,M14,4hr,Resting 4hr,Resting 4hr CDH2,0.112676255,0.112513025,0.0014486636958248242,1.3245755362330247,0.20181334819178515,0.5177321337578286
CDH2,Resting,M16,4hr,Resting 4hr,Resting 4hr CDH2,0.014604718499999999,0.0159794195,-0.08602947059497389,NA,NA,NA
CDH2,Resting,Negs,4hr,Resting 4hr,Resting 4hr CDH2,0.0655999615,0.063608669,0.030355086412664916,1.1360053754049046,0.27226845425012003,0.5879755513510966
CDH2,Resting,NK,4hr,Resting 4hr,Resting 4hr CDH2,0.1114521865,0.120395395,-0.07428198146615166,-3.703509569659999,0.0018454392971926706,0.039027029311065865
CDH2,Resting,NK_activation,4hr,Resting 4hr,Resting 4hr CDH2,0.7692443487867321,0.5837468870995881,0.2411424432037939,4.575943724819029,3.8701878445169554e-4,0.016747390479328893
CDH2,Resting,PolarizedB,4hr,Resting 4hr,Resting 4hr CDH2,0.024477297,0.021924569499999998,0.10428959946026725,2.195883710049856,0.04106516296844393,0.22544125584482086
