CellCondition,Timepoint,WellID,Protein,Dose,B-->B,B-->M14,M14-->M14,B-->M16,M14-->M16,M16-->M16,B-->NK,M14-->NK,M16-->NK,NK-->NK,B-->Negs,M14-->Negs,M16-->Negs,NK-->Negs,Negs-->Negs,B-->T0,M14-->T0,M16-->T0,NK-->T0,Negs-->T0,T0-->T0,B-->T4,M14-->T4,M16-->T4,NK-->T4,Negs-->T4,T0-->T4,T4-->T4,B-->T8,M14-->T8,M16-->T8,NK-->T8,Negs-->T8,T0-->T8,T4-->T8,T8-->T8
Activated,4,161,IL1RAP,200,0.920721043,0.687525555,2.3839044,0.680009659,1.031288333,1.130016051,0.98021086,0.528055733,0.567480709,1.027342902,0.651539045,1.155840064,1.020835757,0.756031733,2.316942991,0.63219648,0.635347277,0.514560881,1.062337398,0.929689707,2.108780751,0.992870706,0.59465888,0.763177696,1.03662386,0.787932252,1.0276616,1.24543868,0.978128756,0.613076273,0.909561364,0.947376825,0.84243056,1.242525791,1.26075598,1.129807335
Activated,4,311,IL1RAP,200,0.82491673,0.532591311,2.719006434,0.841782775,0.893789196,5.351530492,0.633376643,0.480362476,0.513598741,0.910902437,0.596858155,0.769236849,0.430210016,0.763006839,1.278247619,0.655779207,0.510048945,0.786610506,1.026702448,0.556474064,1.51960694,0.905553181,0.551543951,0.835415787,1.11499179,0.735467314,1.162469325,1.415565639,0.946270609,0.545329319,0.535785452,0.944492979,0.704310735,1.14665833,1.405157068,1.338557521
Activated,4,348,IL1RAP,200,1.020245324,0.453642114,3.605036564,0.790549913,0.906115424,2.900319763,1.000062142,0.749037873,0.508569412,1.159305623,0.618229202,1.334812626,1.107686699,0.72837086,1.73919074,0.724889621,0.477742584,1.396200444,1.142507098,1.184967166,1.418929288,1.00388437,0.4365888,0.777084304,0.869667634,0.756505991,0.938879421,1.475443221,0.89783883,0.514544116,0.652571947,0.924960618,0.872303276,1.143139113,1.227336091,1.256200997
Activated,4,56,IL1RAP,80,1.026817883,0.77887395,3.402797658,1.095872887,1.512936741,1.975277055,0.786247196,0.712473728,0.485892447,1.19523218,0.726736756,1.031401043,0.701743164,0.891868373,1.894706543,0.716070366,0.695693237,0.438349155,1.048329594,1.245834439,1.188947022,1.029906925,0.530085731,0.713631767,0.992455356,0.700927795,0.967801985,1.246983244,1.059938131,0.538430046,0.545117135,1.021651202,0.785706426,0.985051198,1.208125044,1.220680322
Activated,4,98,IL1RAP,80,1.040693382,0.604368348,2.174868606,0.569498015,0.689298166,1.256323168,0.766268093,0.546713845,0.525902721,0.849131969,0.715509824,0.900880661,0.866587878,0.74402348,1.72007302,0.961027901,0.742067403,0.513950387,0.937404526,0.911605431,1.401682873,1.024716902,0.633194219,0.565136116,0.91698498,0.801915773,1.289537864,1.381434539,1.06108012,0.582350101,0.573089883,0.875303844,0.883716132,0.969465319,1.2522797,1.280954551
Activated,4,201,IL1RAP,80,0.994959495,0.701842223,2.9139565100000002,0.702783425,1.004850294,1.668396423,0.875471225,0.566825166,0.53608349,0.895713167,0.701128519,1.319578064,0.872503231,0.616769526,2.044150428,0.64090722,0.506712912,0.309055361,1.340612403,0.808116698,1.688866535,0.971566566,0.533779857,0.772575511,1.011751222,0.659544262,0.963109336,1.413239802,0.927055007,0.578379599,0.957943382,0.963081775,0.788185388,1.18694571,1.269226245,1.164689558
Activated,4,224,IL1RAP,80,0.810380248,0.682097833,2.711133559,0.383680031,0.605519719,4.087258106,0.785453156,0.37288593,0.510198654,1.28391739,0.687426722,1.194219447,1.021814527,0.680264872,2.724838737,0.860718407,0.797776722,0.436621044,1.111839441,0.509391218,1.772396404,0.866506423,0.527607145,1.021268977,0.902177225,0.765951733,1.132930205,1.452568369,0.978870042,0.368132616,0.976208812,0.908387471,0.709970045,1.194519334,1.36289231,1.33344193
Activated,4,327,IL1RAP,80,0.987289895,0.627948986,2.872295688,0.578644605,0.67557492,3.709777259,0.719700982,0.608759818,0.494369017,0.995522441,0.602822866,1.00096476,0.9017838,0.948029123,1.363962849,0.649984351,0.523978199,0.520893382,1.033509658,0.900411222,2.145414753,0.85521973,0.57488236,0.872286199,1.007429132,0.691086651,1.094746471,1.390980693,0.829568614,0.590480406,0.691996668,0.965196653,0.784992268,1.314951659,1.290835416,1.246916289
Activated,4,131,JAG1,200,1.469653702,0.529658153,2.34833407,0.915131587,0.580466102,1.64113598,0.807306415,0.59306067,0.694136064,0.922718635,0.770290617,1.116134951,1.06260603,0.823974464,1.567152778,0.902595538,0.751786733,0.112406574,1.086710081,0.873374819,0.554333789,1.184642868,0.605401209,0.667275069,1.011237468,0.720081009,1.017835351,1.176401784,1.051525054,0.603709352,0.963364584,0.968504345,0.805138624,0.909735136,1.213609628,1.249283178
Activated,4,137,JAG1,200,1.166513215,0.667043184,2.182171574,0.592466927,0.967189599,1.381699427,0.830992573,0.554963572,0.645989343,0.991006378,0.579671597,0.943613139,1.167034768,0.70610507,1.855474837,0.700733162,0.649623672,0.551803892,1.06419322,0.616862789,1.349777031,1.171693226,0.582762924,1.042870103,1.030384442,0.748072191,0.959872269,1.362105097,1.050971622,0.586075485,0.816994627,1.020037566,0.723275714,1.186472531,1.226284437,1.191746235
Activated,4,227,JAG1,200,1.17352308,0.538162278,2.150480266,1.258518898,1.026893679,0.74044439,0.915463208,0.650040162,0.937426339,1.236125313,0.71999627,1.10482051,0.910438556,0.889760593,2.798651647,0.667992275,0.543203418,0.879277713,1.107867491,0.688001863,1.415201112,1.198238415,0.674618223,0.788294271,0.87886007,0.847129718,0.896662885,1.335988407,1.120868394,0.572851445,0.797484437,0.90472542,0.921907259,0.927145368,1.239283102,1.041318751
Activated,4,317,JAG1,200,1.14994663,0.490473624,2.33774638,0.995839991,0.649987453,2.4194704,0.933644417,0.642332355,0.827645388,1.174417582,0.594328852,0.963111844,0.896255992,0.681308088,1.660021967,1.018112147,0.67866337,0.157888234,1.092201155,1.072267049,1.689752385,1.200494109,0.496820553,0.95891291,1.062166915,0.875350499,0.893944545,1.258422988,1.065013531,0.545822023,0.670152399,0.970748357,0.753937637,1.093309291,1.234209211,1.11601693
Activated,4,337,JAG1,200,1.286413058,0.46367089,2.539545715,1.303569901,0.635994004,2.000903212,0.958901728,0.440844609,0.713284941,1.192885082,0.746340685,0.793143685,0.511858961,0.841381333,1.374876977,0.953854876,0.604089699,1.18255135,1.391809408,0.864323246,0.684634992,1.144022897,0.566498321,0.641101645,1.015737174,0.770812908,0.969975542,1.276517888,1.052459843,0.584932167,0.64008952,0.988780261,0.794157578,1.0376188,1.198537794,1.120063584
Activated,4,30,JAG1,80,1.213738317,0.607230816,2.731653474,0.615907973,1.982475055,3.477015359,0.86262311,0.681971419,0.598046642,1.007647566,0.805258059,1.165692781,1.371004608,0.723395634,1.725108826,0.790161772,0.555446543,0.692183613,1.209453526,0.817198328,1.905324806,1.077963985,0.617226129,0.789139905,0.993379718,0.93726477,0.800256311,1.199668135,0.948022119,0.656441687,0.649753328,0.951199789,0.840282499,1.216334852,1.195261768,1.175857349
Activated,4,55,JAG1,80,1.088995177,0.699435355,2.478421143,0.700854808,0.705822892,2.263216986,0.882030532,0.660577835,0.630769327,1.250122014,1.015554425,0.968516375,0.931662631,0.952082273,1.67791214,0.798278596,0.730852073,0.51263469800000006,1.469558325,0.964700313,1.592439702,1.03252918,0.577693541,0.854640258,0.899112488,0.896408391,1.006172218,1.294557125,0.963377124,0.719432509,0.727758188,0.959295018,0.81961843,1.144566036,1.142172153,1.143677397
Activated,4,173,JAG1,80,1.172489536,0.718468452,3.426967747,0.689729714,0.617198613,2.765049787,0.70776634,0.559278783,0.617811522,1.063429299,0.662600595,1.195633529,1.578739683,0.873469253,3.348061318,0.487481553,0.764650649,0.511288792,1.208408466,0.884120913,2.480809524,1.024520637,0.620709698,0.730305714,0.945587186,0.852282989,0.922438942,1.24407406,1.005815276,0.571601171,0.965777339,0.906751316,0.907102152,1.164578197,1.16540676,1.097784007
Activated,4,228,JAG1,80,1.049340546,0.608814504,2.960962848,0.730729166,0.958918677,2.418645064,0.827844752,0.678664989,0.519174673,1.284696237,0.836558907,0.96653827,0.830679477,0.854400389,2.060467025,0.826940353,0.671808132,1.029474566,1.131217588,0.631377258,0.983684227,0.971490499,0.681985641,0.747308362,0.940988305,0.851345408,0.908814565,1.328063327,1.052407695,0.611557326,0.702528575,0.983350746,0.849514511,1.009209318,1.200246995,1.135078431
Activated,4,285,JAG1,80,1.087448366,0.610825405,2.484964854,0.864752823,1.046200959,1.375324969,0.747410251,0.530304286,0.825833924,1.065535905,0.527836139,0.938336614,0.839484072,0.628463934,2.091479002,0.685359002,0.578487589,0.608379045,1.428030255,0.689646747,1.816548254,0.919231757,0.469101359,0.719455099,1.057360527,0.752825002,1.077164268,1.405221277,0.986655029,0.472768432,0.746723401,1.010186331,0.894598367,1.156103524,1.280303746,1.312085946
Activated,4,25,L1CAM,200,0.97615335,0.470494341,1.863846649,0.767392495,0.701538036,2.034191516,0.961160514,0.56971175,0.683563777,1.277721689,0.673055506,1.072747606,0.865825156,0.836479402,1.67884232,1.039276884,0.606415743,0.420887229,1.01832275,0.740465007,1.337614206,1.153214288,0.53137527,0.565395241,1.064965055,0.806397219,1.118119704,1.295502285,1.11135827,0.565127862,0.843208871,0.958387835,0.764715155,1.138471642,1.227702989,1.186853742
Activated,4,158,L1CAM,200,1.30424332,0.589860494,2.726975926,0.888870753,0.921510844,1.760759561,1.025692352,0.675498717,0.668192438,0.91226273,0.685772066,1.033830226,0.549845735,0.545730123,2.0986105,0.953223387,0.661597529,1.117405106,1.138694806,0.719029038,1.078334997,1.103601012,0.548667556,0.803434588,0.95257514,0.759117021,1.174250551,1.295779303,1.054464074,0.534852918,0.640631755,1.025887635,0.752587609,1.124625526,1.204616496,1.189216147
Activated,4,182,L1CAM,200,1.401658036,0.507237788,2.375555989,1.407971363,0.514845128,4.128475081,0.884414605,0.663732773,0.946201856,0.908098052,0.679621879,1.353156477,0.448379466,0.760451574,2.056959175,0.979403309,0.513283098,0.398317681,0.958546116,0.692158593,0.956478055,1.213685296,0.517671223,0.674296392,0.999689962,0.779931555,0.818627735,1.331904209,1.171264936,0.501860598,0.69883989,0.90300795,0.766314086,0.880393206,1.219136046,1.152284323
Activated,4,334,L1CAM,200,0.97538073,0.495310527,2.514653446,0.941762369,0.856147608,2.404767546,0.73486003,0.642110706,0.701390534,1.135584675,0.627499804,0.784374755,0.163197798,0.815988988,1.727746743,1.082799245,0.509759385,0.789971947,1.036838181,0.589719578,1.167784618,1.071015371,0.475938596,0.620977949,1.1010859,0.758559889,1.0822949,1.36003778,0.952401873,0.519299241,0.833497101,0.936030474,0.802679653,1.264722079,1.267478292,1.145085522
Activated,4,372,L1CAM,200,0.971426855,0.657106313,2.097357606,0.951340962,0.554416824,1.630423161,0.81647757,0.496770075,0.774451002,1.130954479,0.623292354,0.81728687,0.747745795,0.839514597,1.483704463,0.739931859,0.564683803,0.483088344,1.095183234,0.696313544,1.252451262,1.038069636,0.499197799,0.821104676,1.068001578,0.733588817,1.08006137,1.333593108,1.062102153,0.536130031,0.812006293,1.035554086,0.719978913,1.042575981,1.276382582,1.313872771
Activated,4,73,L1CAM,80,1.109753211,0.699062522,2.844683466,0.594159905,0.7097723,2.040124276,0.883756594,0.593177413,0.780453792,0.847993062,0.778316849,0.941996459,0.773604172,0.808154462,2.493445661,0.990944338,0.509533009,0.949257825,1.181204454,0.745617903,1.37012205,1.023338002,0.609600263,0.665662755,1.074208797,0.797959445,1.079055746,1.243961474,1.018646616,0.649427287,0.85555819,0.921615492,0.761902669,1.137389123,1.179932705,1.122830468
Activated,4,114,L1CAM,80,1.013443249,0.650101321,2.540625851,0.395836463,0.934786213,0,0.724600523,0.563079884,0.594624975,1.007626159,0.789065307,0.942175827,1.44056426,0.822663985,1.355155312,0.70616912,0.650101321,0.61878783,1.004100837,0.544482045,1.176081217,0.966376856,0.68130809,0.700318949,1.020635715,0.7966317,1.050672776,1.378382844,0.931131425,0.688129532,0.695788942,1.008108571,0.789358132,1.173273224,1.23649629,1.170373418
Activated,4,246,L1CAM,80,1.1929452,0.532964914,2.742868519,0.417882496,0.558402572,0,0.739630204,0.638508981,0.709714678,1.134273303,0.631806813,0.982546955,0.739000742,0.643821036,1.75027416,0.697820576,0.483191373,0.737773166,1.163601973,0.923137139,1.2992052,1.137339339,0.55044749,0.778355069,1.008485741,0.797196684,0.983405598,1.374822041,0.944139882,0.48645649,0.975248072,0.962093325,0.717810072,1.024166124,1.310259032,1.189676087
Activated,4,272,L1CAM,80,1.014296541,0.57239375,2.430714788,0.675099971,0.914343263,1.186247091,0.8942652,0.673726615,0.556230693,1.12477032,0.851178676,1.03554276,0.793143767,0.544574787,2.900463365,0.872256032,0.477642003,1.01214615,1.050888586,0.4971946,0.986968385,1.201601863,0.529898978,0.655084003,0.959901798,0.66903241,0.847623044,1.395660279,1.097819962,0.534147822,0.5389927,0.894543286,0.758692915,0.878280066,1.31110254,1.218399567
Activated,4,321,L1CAM,80,1.152255126,0.710599258,2.252422823,0.848140029,0.996286759,0,0.822931833,0.506112767,0.622745321,0.866107106,0.684446814,0.813572282,1.046858241,0.818976672,2.046657396,0.761206953,0.683185201,0.686784069,1.112945327,0.841906275,1.858865226,1.064313216,0.53160592,0.775628435,1.014524772,0.850028592,1.086631276,1.306241999,1.010818196,0.644786448,0.864896313,0.91641721,0.787452309,1.129145709,1.203906918,1.193920776
Activated,4,87,MCAM,200,1.269977779,0.62539222,2.879158714,1.004237915,0.855704233,0.970570935,0.84174218,0.740758889,0.360083886,1.068735117,0.598847501,1.024384335,0.913849257,0.847600057,1.583214167,0.913659593,0.667305486,0,1.173920539,0.685924501,1.054440801,1.038314861,0.610248222,0.573769001,1.040695445,0.816358204,1.048868068,1.293493194,1.049254026,0.531684802,0.660329786,0.974102087,0.626180077,1.142536999,1.22169735,1.157523455
Activated,4,143,MCAM,200,1.385870248,0.745141822,3.170790238,1.111440496,0.829139628,2.880853766,1.112702063,0.548072532,0.53954696,1.169176158,0.569563813,1.184609161,0.461346689,0.759310668,2.298524427,0.848204589,0.866361066,0.947649265,1.064895315,1.264656493,1.745669699,0.991733797,0.622513688,0.546578235,0.995470627,0.778047309,0.893529012,1.199847687,0.979149143,0.67693083,0.657014868,0.990795894,0.881809483,1.278215017,1.106237048,1.149796406
Activated,4,244,MCAM,200,1.108179911,0.636564184,2.427725774,1.109085287,0.919131453,0,0.945528038,0.705228095,1.014771253,0.985406948,0.689905572,1.296492067,0.661294464,0.70288595,1.494792646,0.741251463,0.612214431,1.221459567,1.135996842,0.786561697,1.510950865,1.051610518,0.551891347,0.684364519,0.978830787,0.786007011,0.952135498,1.398789518,0.947893597,0.514318452,0.871129411,0.844824274,0.700152788,1.101585858,1.252735051,1.228197512
Activated,4,350,MCAM,200,1.341366196,0.470537011,2.928139235,0.856317713,0.923564774,0,0.795986003,0.530773979,0.991754138,0.96677184,0.584638627,1.244124822,0.805472276,0.597676171,2.588875972,0.773820824,0.441140091,1.407946915,1.241890201,0.790262973,1.272306557,1.008015192,0.4818535,1.016104716,1.016380532,0.694683837,1.072811359,1.367839926,1.093717341,0.479809186,0.976904343,0.965325039,0.663760844,1.04043136,1.335966175,1.120530468
Activated,4,354,MCAM,200,1.340161428,0.525478606,1.987665337,0.387689556,0.886508366,3.887972404,0.885741106,0.3595341,0.394203459,0.792974745,0.576918982,0.791525327,0.925707715,0.675777359,1.98365939,0.908836109,0.579958744,0.794854171,0.928404409,0.738078873,0.83199689,1.229451902,0.462815943,0.679388669,0.975595248,0.784831708,1.189341708,1.335364261,1.157510395,0.536035704,0.819400636,0.980337377,0.794316943,0.995533483,1.246222306,1.159495953
Activated,4,94,MCAM,80,1.347420109,0.699107604,3.259284879,0.588310188,0.819012687,4.55940396,0.588869419,0.536825806,1.053170306,1.009121358,0.703414356,1.161409295,1.486762161,0.854746915,1.75825786,0.715638807,0.45681273,0.326247103,1.082941905,1.191511159,2.116571312,1.006978468,0.665266267,1.198746312,0.934290987,0.906239448,0.938284594,1.247558051,0.989776714,0.610286297,0.87590102,0.967336245,0.853974644,1.134478931,1.190612674,1.139711735
Activated,4,101,MCAM,80,1.07020764,0.567507067,2.831306693,0.710962748,0.937424233,3.394716431,0.828644143,0.702379567,0.497404092,1.048042956,0.59371626,1.216184597,1.052957658,0.938641981,2.048507098,0.962031432,0.518105546,0.72461211699999994,0.992780447,0.815052427,1.073224353,1.013324662,0.530197166,0.579296097,0.972731902,0.703655354,0.926055073,1.171007112,1.042643653,0.5403265,0.832215462,0.939614379,0.642968136,1.178216637,1.27977048,1.406381199
Activated,4,180,MCAM,80,1.054795845,0.56753989,3.157276143,0.62413405,0.709061614,3.516045209,0.865661726,0.736743142,0.693666539,0.927543671,0.782840073,1.007073017,1.159275775,0.867920935,1.664601113,0.846228504,0.765786543,0.791110172,1.010771243,0.917229185,2.673629479,1.039569684,0.621168398,0.968064891,0.998334143,0.816924325,0.916518578,1.215928943,0.942241081,0.580515605,0.714551123,0.886103063,0.864710417,1.128699121,1.250677383,1.146903945
Activated,4,219,MCAM,80,1.056239598,0.60147176,1.847753491,1.166149748,0.445478326,6.856492498,0.867695894,0.522833348,0.736912745,1.092972455,0.662041655,0.991548532,0.937092778,0.638824529,1.819182778,0.704658061,0.567470852,0.363921525,1.408070199,0.710542875,2.472426852,1.067706324,0.469302304,0.598605629,1.014366143,0.790857296,1.11908555,1.312337436,1.10942346,0.573438767,1.117667844,0.992759955,0.8362768,1.274474147,1.215002464,1.121574909
Activated,4,383,MCAM,80,0.979783231,0.468183349,2.238020384,0.791425416,0.362846204,2.836797594,1.02271583,0.544339299,0.695245244,1.002633766,0.644865154,0.747343725,0.192622059,0.703828518,1.700305828,1.095784494,0.540200265,0.633507583,1.106585237,0.619429637,1.584503886,1.117380131,0.516621308,0.691244983,1.099812748,0.659870393,1.11144495,1.3136864,0.99842284,0.525534216,0.589298781,0.986910627,0.733592104,1.289689269,1.244489619,1.232674027
Activated,4,48,NRCAM,200,1.058032575,0.437663856,2.789369882,0.668781085,0.816500019,1.620903741,0.763909429,0.601556128,0.643354394,1.081500922,0.770069506,1.027683288,0.382526557,0.796145175,2.255024666,1.249742431,0.555940903,0.709486486,1.142976613,1.040494315,1.513929497,1.064819045,0.560045016,0.588596331,0.903825184,0.755589169,1.144492865,1.337431499,0.98494135,0.538792009,0.691400132,1.098938787,0.871422366,1.23090175,1.264620461,1.159604714
Activated,4,122,NRCAM,200,1.201137959,0.663267975,2.949756802,0.60678605,0.958229138,3.908305179,0.971098947,0.568690578,0.82094805,1.213740954,0.911154824,1.069515755,0.742024922,0.820478668,2.235446981,0.836251928,0.590952913,1.254342316,0.9682977,0.7131691,1.515565575,1.05690502,0.560034951,0.811492291,1.063018453,0.796799749,1.166601228,1.172281863,0.968180683,0.594587443,0.637015427,1.01947797,0.740702239,1.038051456,1.205599386,1.175750353
Activated,4,213,NRCAM,200,1.170794843,0.536614303,2.708225312,0.835303923,1.331265628,3.799167406,0.970946177,0.592232217,0.981355931,0.92634202,0.749727491,1.003107615,1.010354007,0.744283944,1.701731554,0.833215664,0.688560166,0.481227871,0.814888888,0.575901784,0.975288486,1.063950284,0.564058179,0.838113414,0.939275427,0.746500039,1.011057452,1.474101641,1.088505425,0.48535726,0.712343889,0.954096044,0.736716463,0.944409698,1.245197072,1.206235651
